city, state_id, state_name, county, longitude, latitude, zips, fips id
Batavia,MT,Montana,Flathead,48.1779,-114.4108,59901,1840032772
Zortman,MT,Montana,Phillips,47.9167,-108.5091,59546,1840023744
Noxon,MT,Montana,Sanders,47.9848,-115.7705,59853,1840018383
Bridger,MT,Montana,Carbon,45.2946,-108.9167,59014,1840021214
Helmville,MT,Montana,Powell,46.8666,-112.9612,59843,1840032731
Tarkio,MT,Montana,Mineral,47.0213,-114.739,59872,1840032765
Flaxville,MT,Montana,Daniels,48.8045,-105.1735,59222,1840021056
Wibaux,MT,Montana,Wibaux,46.9865,-104.19,59353,1840022311
Garrison,MT,Montana,Powell,46.5258,-112.8205,59731,1840017353
Proctor,MT,Montana,Lake,47.8924,-114.3054,59929,1840032756
Peerless,MT,Montana,Daniels,48.7825,-105.8311,59253,1840032661
Clancy,MT,Montana,Jefferson,46.4493,-112.0029,59632 59634,1840017385
Great Falls,MT,Montana,Cascade,47.5016,-111.2993,59401 59405 59404,1840019839
Cohagen,MT,Montana,Garfield,47.0544,-106.6175,59322,1840032820
Wolf Creek,MT,Montana,Lewis and Clark,47.0061,-112.0692,59648,1840032780
Silesia,MT,Montana,Carbon,45.5556,-108.8378,59041,1840023906
Lincoln,MT,Montana,Lewis and Clark,46.953,-112.6693,59639,1840018405
Billings,MT,Montana,Yellowstone,45.7892,-108.5498,59106 59105 59102 59101 59104 59107 59108 59115 59116 59117,1840018496
Old Agency,MT,Montana,Sanders,47.3228,-114.2987,59831,1840018384
Medicine Lake,MT,Montana,Sheridan,48.5023,-104.5018,59247,1840022280
Toston,MT,Montana,Broadwater,46.1658,-111.4459,59643,1840018474
Whitewater,MT,Montana,Phillips,48.7634,-107.6302,59544,1840023743
Craig,MT,Montana,Lewis and Clark,47.0742,-111.9652,59648,1840023790
Ethridge,MT,Montana,Toole,48.5578,-112.1206,59474,1840032593
Wilsall,MT,Montana,Park,45.9835,-110.6598,59086,1840018510
Saint Regis,MT,Montana,Mineral,47.3016,-115.1015,59866,1840018450
Wise River,MT,Montana,Beaverhead,45.7913,-112.9495,59762,1840032771
Lima,MT,Montana,Beaverhead,44.6384,-112.5919,59739,1840021198
Farmington,MT,Montana,Teton,47.8869,-112.1689,59422,1840032800
Vida,MT,Montana,McCone,47.832,-105.493,59274,1840032698
Sun Prairie,MT,Montana,Cascade,47.5386,-111.4918,59404,1840015880
Four Corners,MT,Montana,Gallatin,45.6704,-111.178,59718 59771,1840032809
Simms,MT,Montana,Cascade,47.4931,-111.9474,59477,1840018428
Kremlin,MT,Montana,Hill,48.5707,-110.0862,59532,1840017304
Power,MT,Montana,Teton,47.7203,-111.6944,59468,1840018390
Ekalaka,MT,Montana,Carter,45.8897,-104.5506,59324,1840021188
East Glacier Park Village,MT,Montana,Glacier,48.4459,-113.2236,59434,1840032844
Rollins,MT,Montana,Lake,47.9106,-114.1949,59931,1840018396
Carlton,MT,Montana,Missoula,46.6797,-114.072,59833,1840023811
Greycliff,MT,Montana,Sweet Grass,45.7588,-109.7798,59033,1840017392
Twodot,MT,Montana,Wheatland,46.4244,-110.073,59085,1840032693
Dewey,MT,Montana,Beaverhead,45.7771,-112.855,59727,1840032719
Sheridan,MT,Montana,Madison,45.4588,-112.1946,59749,1840022335
Big Arm,MT,Montana,Lake,47.7936,-114.2701,59910,1840017331
Hardin,MT,Montana,Big Horn,45.7423,-107.6082,59034,1840019912
Finley Point,MT,Montana,Lake,47.7464,-114.0666,59860,1840032845
Worden,MT,Montana,Yellowstone,45.9623,-108.1623,59088 59006,1840018495
Kerr,MT,Montana,Lake,47.6771,-114.1873,59860,1840032833
Heath,MT,Montana,Fergus,46.9958,-109.2671,59457,1840032730
Moiese,MT,Montana,Lake,47.3705,-114.266,59824,1840032648
Wye,MT,Montana,Missoula,46.9531,-114.1346,59808,1840032843
Conrad,MT,Montana,Pondera,48.1732,-111.9477,59425,1840018371
Lindsay,MT,Montana,Dawson,47.2189,-105.1539,59339,1840032633
Glendive,MT,Montana,Dawson,47.1102,-104.707,59330,1840019824
Boyd,MT,Montana,Carbon,45.4556,-109.0667,59070 59013,1840023902
Lakeside,MT,Montana,Flathead,48.0182,-114.2274,59922,1840017300
Suffolk,MT,Montana,Fergus,47.4669,-109.3557,59451,1840032823
Anaconda,MT,Montana,Deer Lodge,46.1285,-112.9423,59711,1840032708
Dutton,MT,Montana,Teton,47.8476,-111.7144,59433,1840021087
Forest Hill Village,MT,Montana,Flathead,48.1207,-114.262,59901,1840032826
Santa Rita,MT,Montana,Glacier,48.6977,-112.3174,59427,1840023753
Miles City,MT,Montana,Custer,46.406,-105.8387,59301,1840019878
Lindisfarne,MT,Montana,Lake,47.8042,-114.2122,59860 59910,1840032776
Norris,MT,Montana,Madison,45.568,-111.6908,59745,1840032655
Springhill,MT,Montana,Gallatin,45.8788,-111.0773,59714,1840032825
Lolo,MT,Montana,Missoula,46.7756,-114.1018,59847,1840017349
Paradise,MT,Montana,Sanders,47.3858,-114.799,59859 59856,1840018385
Alzada,MT,Montana,Carter,45.0206,-104.4129,59311,1840023889
Red Lodge,MT,Montana,Carbon,45.1933,-109.2501,59068,1840019946
Ringling,MT,Montana,Meagher,46.2716,-110.8072,59642,1840032672
Choteau,MT,Montana,Teton,47.8137,-112.1794,59422,1840018391
Ovando,MT,Montana,Powell,47.0207,-113.1717,59854,1840018436
Coffee Creek,MT,Montana,Fergus,47.3477,-110.0816,59424,1840032583
Lewistown,MT,Montana,Fergus,47.0517,-109.454,59457,1840019823
Libby,MT,Montana,Lincoln,48.3874,-115.5559,59923,1840019757
Lame Deer,MT,Montana,Rosebud,45.6176,-106.6134,59043,1840017373
Emigrant,MT,Montana,Park,45.3755,-110.7465,59047 59027,1840023885
Luther,MT,Montana,Carbon,45.2844,-109.4288,59068,1840032740
Ballantine,MT,Montana,Yellowstone,45.9512,-108.1428,59006,1840017389
Pioneer Junction,MT,Montana,Lincoln,48.3157,-115.5182,59923,1840023746
Jefferson City,MT,Montana,Jefferson,46.378,-112.0305,59638,1840017388
Kiowa,MT,Montana,Glacier,48.5477,-113.2709,59417,1840032623
Parker School,MT,Montana,Chouteau,48.2468,-109.7342,59521,1840032836
Frazer,MT,Montana,Valley,48.0533,-106.0481,59225,1840017294
Fife,MT,Montana,Cascade,47.4558,-111.023,59405,1840032596
Moore,MT,Montana,Fergus,46.9749,-109.695,59464,1840022297
Frenchtown,MT,Montana,Missoula,47.0287,-114.2462,59834,1840017350
Danvers,MT,Montana,Fergus,47.2253,-109.7171,59457,1840032586
Whitlash,MT,Montana,Liberty,48.9083,-111.253,59545,1840032705
Marion,MT,Montana,Flathead,48.0858,-114.6711,59925,1840023740
Jeffers,MT,Montana,Madison,45.3488,-111.7055,59729,1840032734
Glen,MT,Montana,Beaverhead,45.4766,-112.6906,59732,1840032605
Jackson,MT,Montana,Beaverhead,45.368,-113.4089,59736,1840032732
Grant,MT,Montana,Beaverhead,45.0085,-113.067,59725,1840032607
Charlos Heights,MT,Montana,Ravalli,46.1337,-114.1812,59840,1840023866
Havre,MT,Montana,Hill,48.5417,-109.6782,59501,1840019758
Saint Ignatius,MT,Montana,Lake,47.3186,-114.0956,59865,1840021092
Foster,MT,Montana,Big Horn,45.925,-107.5909,59034,1840032599
Fort Shaw,MT,Montana,Cascade,47.4969,-111.8194,59443 59483,1840017346
Herron,MT,Montana,Hill,48.5341,-109.7718,59501,1840032831
Drummond,MT,Montana,Granite,46.6665,-113.1471,59832,1840021160
Wisdom,MT,Montana,Beaverhead,45.6116,-113.4467,59761,1840018538
Westby,MT,Montana,Sheridan,48.8708,-104.0557,59275,1840022282
Trego,MT,Montana,Lincoln,48.6578,-114.9302,59934,1840023749
Hilger,MT,Montana,Fergus,47.2539,-109.3599,59451,1840032613
Terry,MT,Montana,Prairie,46.7923,-105.3125,59349,1840022317
Garneill,MT,Montana,Fergus,46.7525,-109.7527,59453,1840032802
Roundup,MT,Montana,Musselshell,46.4483,-108.54,59072,1840019885
Hays,MT,Montana,Blaine,48.0104,-108.6606,59524 59527,1840017306
Pinnacle,MT,Montana,Flathead,48.3561,-113.6532,59916,1840032753
Rudyard,MT,Montana,Hill,48.5599,-110.5501,59540,1840018356
Browning,MT,Montana,Glacier,48.5564,-113.0151,59417,1840021053
Rosebud,MT,Montana,Rosebud,46.2712,-106.447,59347,1840023860
Edgar,MT,Montana,Carbon,45.4637,-108.8554,59026,1840023903
Grass Range,MT,Montana,Fergus,47.026,-108.8031,59032,1840021113
Hungry Horse,MT,Montana,Flathead,48.3842,-114.0651,59919,1840017299
Belfry,MT,Montana,Carbon,45.1375,-108.9985,59008,1840017418
Chico Hot Springs,MT,Montana,Park,45.3377,-110.6922,59047,1840032712
Big Sandy,MT,Montana,Chouteau,48.1785,-110.1134,59520,1840019784
Hathaway,MT,Montana,Rosebud,46.2761,-106.1967,59333,1840032611
Dagmar,MT,Montana,Sheridan,48.5834,-104.1983,59219,1840032585
Saint Xavier,MT,Montana,Big Horn,45.4572,-107.7252,59075,1840018532
Winifred,MT,Montana,Fergus,47.5621,-109.3773,59489,1840022298
Sidney,MT,Montana,Richland,47.7149,-104.1665,59270,1840021085
Crow Agency,MT,Montana,Big Horn,45.6026,-107.4591,59022,1840017405
Anceney,MT,Montana,Gallatin,45.6485,-111.3547,59741,1840032784
Azure,MT,Montana,Hill,48.305,-109.8072,59521,1840032851
Inverness,MT,Montana,Hill,48.5599,-110.7103,59530,1840017303
Gardiner,MT,Montana,Park,45.057,-110.7421,59030,1840017394
Portage,MT,Montana,Cascade,47.6527,-111.1247,59440,1840032805
Fishtail,MT,Montana,Stillwater,45.4536,-109.5043,59028,1840032597
Whitefish,MT,Montana,Flathead,48.4333,-114.3594,59937,1840021047
Bearcreek,MT,Montana,Carbon,45.1606,-109.1571,59007,1840019947
Joplin,MT,Montana,Liberty,48.559,-110.773,59531,1840017308
Ennis,MT,Montana,Madison,45.3462,-111.7318,59729,1840021201
Bozeman,MT,Montana,Gallatin,45.6828,-111.0545,59718 59715 59717 59719,1840018509
McLeod,MT,Montana,Sweet Grass,45.6627,-110.116,59052,1840032743
Divide,MT,Montana,Silver Bow,45.751,-112.7473,59727,1840032720
Winston,MT,Montana,Broadwater,46.4685,-111.6653,59647,1840018475
Saint Mary,MT,Montana,Glacier,48.7439,-113.4295,59411,1840032676
Park City,MT,Montana,Stillwater,45.6292,-108.9214,59063,1840018514
Harrison,MT,Montana,Madison,45.7036,-111.7854,59735,1840017410
Laurel,MT,Montana,Yellowstone,45.6734,-108.7707,59044,1840019900
Brockway,MT,Montana,McCone,47.2978,-105.7625,59214,1840032798
Boneau,MT,Montana,Chouteau,48.2926,-109.8632,59521,1840032828
Miner,MT,Montana,Park,45.1991,-110.9086,59027,1840032745
Floweree,MT,Montana,Chouteau,47.7297,-111.0275,59440,1840032801
Absarokee,MT,Montana,Stillwater,45.5242,-109.4473,59001,1840017395
Circle,MT,Montana,McCone,47.4178,-105.5868,59215,1840022288
Stockett,MT,Montana,Cascade,47.3535,-111.1698,59480,1840023806
Sunburst,MT,Montana,Toole,48.8777,-111.9062,59482,1840022279
Polebridge,MT,Montana,Flathead,48.7652,-114.2851,59928,1840032755
McCabe,MT,Montana,Roosevelt,48.2436,-104.3777,59218,1840032642
Lake Mary Ronan,MT,Montana,Lake,47.9292,-114.389,59929,1840032735
Happys Inn,MT,Montana,Lincoln,48.0638,-115.1351,59923,1840023745
Ryegate,MT,Montana,Golden Valley,46.2985,-109.2538,59074,1840021166
Sun River,MT,Montana,Cascade,47.5305,-111.724,59483,1840018432
Geraldine,MT,Montana,Chouteau,47.6022,-110.2663,59446,1840021077
Coram,MT,Montana,Flathead,48.4305,-114.0442,59913,1840017295
Neihart,MT,Montana,Cascade,46.9352,-110.736,59465,1840022301
Saddle Butte,MT,Montana,Hill,48.5235,-109.6448,59501,1840032839
Big Timber,MT,Montana,Sweet Grass,45.8347,-109.9488,59011,1840018506
Cardwell,MT,Montana,Jefferson,45.8628,-111.9564,59721,1840017387
Ashland,MT,Montana,Rosebud,45.5977,-106.2975,59003 59004,1840017371
Myers,MT,Montana,Treasure,46.2508,-107.3403,59038,1840032653
Weeksville,MT,Montana,Sanders,47.531,-115.0077,59859,1840023777
Kicking Horse,MT,Montana,Lake,47.4568,-114.0717,59824,1840032846
Carter,MT,Montana,Chouteau,47.7812,-110.94,59420,1840017320
Lustre,MT,Montana,Valley,48.3934,-105.8822,59225,1840032568
Oswego,MT,Montana,Valley,48.0586,-105.8811,59201,1840032659
Silver Gate,MT,Montana,Park,45.0197,-109.983,59030 59081,1840023887
Silver Star,MT,Montana,Madison,45.6902,-112.2831,59751,1840032761
Unionville,MT,Montana,Lewis and Clark,46.5413,-112.085,59601,1840032779
Huson,MT,Montana,Missoula,47.0326,-114.3397,59846,1840023813
Thompson Falls,MT,Montana,Sanders,47.5994,-115.3428,59873,1840021083
Reed Point,MT,Montana,Stillwater,45.7071,-109.5471,59069,1840018515
Sula,MT,Montana,Ravalli,45.8452,-113.9629,59871,1840023868
Richland,MT,Montana,Valley,48.8209,-106.0511,59260,1840032671
Square Butte,MT,Montana,Chouteau,47.515,-110.1983,59446,1840032687
Heron,MT,Montana,Sanders,48.0637,-115.9801,59844,1840017328
Scobey,MT,Montana,Daniels,48.7904,-105.4206,59263,1840021055
Lodge Grass,MT,Montana,Big Horn,45.3142,-107.3677,59050,1840021192
Olney,MT,Montana,Flathead,48.5489,-114.572,59927,1840023741
East Helena,MT,Montana,Lewis and Clark,46.585,-111.9159,59635,1840021111
Custer,MT,Montana,Yellowstone,46.1288,-107.5574,59024,1840018493
Sylvanite,MT,Montana,Lincoln,48.7062,-115.874,59935,1840023748
Pompeys Pillar,MT,Montana,Yellowstone,45.9914,-107.9521,59064,1840032663
Trident,MT,Montana,Gallatin,45.9474,-111.4766,59752,1840032692
Marysville,MT,Montana,Lewis and Clark,46.7503,-112.3027,59633 59640,1840023791
Warm Springs,MT,Montana,Deer Lodge,46.1813,-112.7848,59711,1840032812
Crane,MT,Montana,Richland,47.5772,-104.2509,59217,1840023779
Ramsay,MT,Montana,Silver Bow,46.0058,-112.6861,59748,1840032757
Ronan,MT,Montana,Lake,47.5287,-114.1005,59864,1840019801
Belknap,MT,Montana,Sanders,47.6472,-115.4222,59873,1840023775
Shawmut,MT,Montana,Wheatland,46.3447,-109.5122,59078,1840023862
Roberts,MT,Montana,Carbon,45.3437,-109.1817,59070,1840023904
Teigen,MT,Montana,Petroleum,47.0366,-108.5968,59087,1840032691
Harlem,MT,Montana,Blaine,48.5318,-108.7847,59526,1840019759
Waltham,MT,Montana,Chouteau,47.5697,-110.8908,59450,1840032702
Elmo,MT,Montana,Lake,47.8287,-114.3488,59915,1840017333
Philipsburg,MT,Montana,Granite,46.3324,-113.296,59858,1840022320
Hall,MT,Montana,Granite,46.5852,-113.1967,59837,1840032728
Troy,MT,Montana,Lincoln,48.4623,-115.8917,59935,1840021050
Perma,MT,Montana,Sanders,47.3638,-114.5848,59859,1840032752
Garryowen,MT,Montana,Big Horn,45.5266,-107.4195,59031,1840032604
Musselshell,MT,Montana,Musselshell,46.5064,-108.0862,59059,1840018476
Rocky Point,MT,Montana,Lake,47.7323,-114.1855,59860,1840032838
Martin City,MT,Montana,Flathead,48.3935,-114.0307,59926,1840017298
Acton,MT,Montana,Yellowstone,45.9305,-108.6807,59002,1840032781
Melrose,MT,Montana,Silver Bow,45.6319,-112.6845,59743,1840032744
Lodge Pole,MT,Montana,Blaine,48.0272,-108.5518,59524,1840018357
Twin Bridges,MT,Montana,Madison,45.5429,-112.3341,59754,1840022336
Biddle,MT,Montana,Powder River,45.1052,-105.3119,59314,1840023900
Vaughn,MT,Montana,Cascade,47.5524,-111.5608,59404 59487 59403,1840018430
Brockton,MT,Montana,Roosevelt,48.1498,-104.9142,59213,1840021070
Columbia Falls,MT,Montana,Flathead,48.3698,-114.1914,59912,1840018351
Brady,MT,Montana,Pondera,48.0279,-111.8441,59416,1840023770
Moccasin,MT,Montana,Judith Basin,47.0533,-109.9105,59462,1840032647
Opheim,MT,Montana,Valley,48.8571,-106.4084,59250,1840022267
Baker,MT,Montana,Fallon,46.3645,-104.2729,59313,1840018482
Swan Lake,MT,Montana,Lake,47.9361,-113.7997,59911,1840023783
Cascade,MT,Montana,Cascade,47.271,-111.7028,59421,1840022302
Chester,MT,Montana,Liberty,48.5113,-110.9662,59522,1840022278
Forsyth,MT,Montana,Rosebud,46.2669,-106.6748,59327,1840019879
Virginia City,MT,Montana,Madison,45.2962,-111.9369,59755,1840022337
Pony,MT,Montana,Madison,45.6628,-111.8826,59747,1840023899
Camas,MT,Montana,Sanders,47.6179,-114.6561,59845,1840023776
Essex,MT,Montana,Flathead,48.278,-113.6126,59916,1840032722
Roy,MT,Montana,Fergus,47.3343,-108.96,59471,1840023803
Woods Bay,MT,Montana,Lake,48.0082,-114.0612,59911,1840018397
Cameron,MT,Montana,Madison,45.2033,-111.6786,59720,1840032813
Redstone,MT,Montana,Sheridan,48.8217,-104.9441,59257,1840032670
Camp Three,MT,Montana,Musselshell,46.4534,-108.5741,59072,1840032829
Fairfield,MT,Montana,Teton,47.6154,-111.9814,59436,1840021088
Cooke City,MT,Montana,Park,45.0186,-109.9119,59020,1840023883
Jette,MT,Montana,Lake,47.717,-114.1905,59860,1840032832
Crackerville,MT,Montana,Deer Lodge,46.0646,-112.805,59711,1840032714
Agawam,MT,Montana,Teton,48,-112.1675,59422,1840032782
Corvallis,MT,Montana,Ravalli,46.3139,-114.1123,59828,1840017381
De Smet,MT,Montana,Missoula,46.9333,-114.1032,59808,1840032716
Boulder,MT,Montana,Jefferson,46.2358,-112.1198,59632,1840021176
Dayton,MT,Montana,Lake,47.8644,-114.2765,59914,1840018393
North Browning,MT,Montana,Glacier,48.5684,-113.0171,59417,1840032847
Starr School,MT,Montana,Glacier,48.5976,-113.1433,59417,1840018353
Pray,MT,Montana,Park,45.4151,-110.6533,59047,1840023886
Fort Smith,MT,Montana,Big Horn,45.3134,-107.9296,59035,1840017407
Reserve,MT,Montana,Sheridan,48.6025,-104.4676,59258,1840018362
Homestead,MT,Montana,Sheridan,48.4211,-104.5388,59242,1840032617
Montana City,MT,Montana,Jefferson,46.5257,-111.9401,59634 59635,1840018491
Plentywood,MT,Montana,Sheridan,48.776,-104.5573,59254,1840019767
Clyde Park,MT,Montana,Park,45.8841,-110.6058,59018,1840022330
Ulm,MT,Montana,Cascade,47.4197,-111.5252,59404 59485,1840018429
West Glacier,MT,Montana,Flathead,48.4916,-113.9961,59936,1840023742
Austin,MT,Montana,Lewis and Clark,46.6391,-112.2453,59602,1840032787
Capitol,MT,Montana,Carter,45.4361,-104.0655,57724,1840032815
Plains,MT,Montana,Sanders,47.4602,-114.8843,59859,1840022285
Armington,MT,Montana,Cascade,47.3664,-110.9036,59412,1840032577
Helena,MT,Montana,Lewis and Clark,46.5963,-112.0196,59601 59602 59623 59624 59625 59626,1840019820
Yaak,MT,Montana,Lincoln,48.8647,-115.6777,59935,1840023751
Bonner,MT,Montana,Missoula,46.8733,-113.8645,59823,1840032710
Melstone,MT,Montana,Musselshell,46.5987,-107.8684,59054,1840022322
Florence,MT,Montana,Ravalli,46.6345,-114.0814,59833,1840017382
Kings Point,MT,Montana,Lake,47.7634,-114.1498,59860,1840032834
Belt,MT,Montana,Cascade,47.3874,-110.9278,59412,1840018431
Lozeau,MT,Montana,Mineral,47.1166,-114.7801,59872,1840032739
Springdale,MT,Montana,Park,45.7381,-110.2236,59047 59082,1840023888
Corwin Springs,MT,Montana,Park,45.1278,-110.7998,59030,1840023884
Malta,MT,Montana,Phillips,48.3555,-107.8709,59538,1840019756
Conner,MT,Montana,Ravalli,45.929,-114.1326,59827 59829,1840023867
Dunkirk,MT,Montana,Toole,48.478,-111.6642,59474,1840032590
Roosville,MT,Montana,Lincoln,48.9991,-115.0566,59917,1840032760
Manhattan,MT,Montana,Gallatin,45.8622,-111.3343,59741,1840022328
Nye,MT,Montana,Stillwater,45.4355,-109.8091,59061,1840032748
Whitehall,MT,Montana,Jefferson,45.8709,-112.0975,59759,1840022326
Busby,MT,Montana,Big Horn,45.5281,-106.9753,59016,1840017406
Walkerville,MT,Montana,Silver Bow,46.0366,-112.5395,59701 59703,1840022331
Somers,MT,Montana,Flathead,48.0824,-114.2343,59932,1840018349
Pinesdale,MT,Montana,Ravalli,46.3339,-114.2232,59841,1840022323
Riverbend,MT,Montana,Mineral,47.1472,-114.8319,59872,1840032837
South Browning,MT,Montana,Glacier,48.5458,-113.0128,59417,1840032848
Tracy,MT,Montana,Cascade,47.413,-111.1541,59472,1840032807
Madoc,MT,Montana,Daniels,48.8109,-105.2858,59222,1840032640
Polson,MT,Montana,Lake,47.6896,-114.143,59860,1840019802
Stanford,MT,Montana,Judith Basin,47.1521,-110.219,59479,1840022306
Roscoe,MT,Montana,Carbon,45.3517,-109.4933,59071,1840023905
Fox Lake,MT,Montana,Richland,47.6858,-104.6331,59243,1840032830
Park Grove,MT,Montana,Valley,48.0303,-106.4453,59248,1840032660
East Glacier Park,MT,Montana,Glacier,48.4414,-113.2181,59434,1840032721
Amsterdam,MT,Montana,Gallatin,45.7462,-111.3301,59741,1840026101
Kolin,MT,Montana,Judith Basin,47.1066,-109.773,59462,1840032626
Melville,MT,Montana,Sweet Grass,46.103,-109.9538,59055,1840032643
Lavina,MT,Montana,Golden Valley,46.295,-108.9388,59046,1840021167
Comanche,MT,Montana,Yellowstone,45.9977,-108.7735,59015,1840032822
Limestone,MT,Montana,Stillwater,45.4777,-109.9024,59061,1840032738
Sweet Grass,MT,Montana,Toole,48.9929,-111.967,59484,1840023759
Valier,MT,Montana,Pondera,48.3056,-112.2524,59486,1840022284
Livingston,MT,Montana,Park,45.6667,-110.5537,59047,1840019906
Pablo,MT,Montana,Lake,47.6035,-114.1059,59860 59864 59855,1840018394
Turner,MT,Montana,Blaine,48.8469,-108.4006,59542,1840023754
Dupuyer,MT,Montana,Pondera,48.1869,-112.4771,59432,1840023771
Holmesville,MS,Mississippi,Pike,31.2035,-90.3087,39648,1840032337
Leaf,MS,Mississippi,Greene,31.0257,-88.7956,39456,1840032531
Metcalfe,MS,Mississippi,Washington,33.4505,-91.0018,38760 38703,1840016858
Meadville,MS,Mississippi,Franklin,31.4721,-90.893,39653,1840017092
Dundee,MS,Mississippi,Tunica,34.5243,-90.4557,38626,1840032308
Bolivar,MS,Mississippi,Bolivar,33.6598,-91.0532,38725,1840032284
Crandall,MS,Mississippi,Clarke,31.9746,-88.5323,39355,1840032296
Bailey,MS,Mississippi,Lauderdale,32.4676,-88.7228,39320,1840032267
Harperville,MS,Mississippi,Scott,32.4943,-89.4895,39074,1840032525
Vancleave,MS,Mississippi,Jackson,30.5483,-88.6675,39565,1840013934
Boyle,MS,Mississippi,Bolivar,33.7065,-90.7249,38730,1840015627
Columbia,MS,Mississippi,Marion,31.2564,-89.8266,39429,1840014970
State Line,MS,Mississippi,Greene,31.436,-88.4738,39362,1840017061
Verona,MS,Mississippi,Lee,34.1909,-88.7204,38801 38879,1840015562
Sledge,MS,Mississippi,Quitman,34.4327,-90.2213,38670,1840017942
Shelby,MS,Mississippi,Bolivar,33.9508,-90.7653,38774,1840015629
Weir,MS,Mississippi,Choctaw,33.2635,-89.2905,39772,1840016857
Harrisville,MS,Mississippi,Simpson,31.9724,-90.0779,39082,1840032329
Polkville,MS,Mississippi,Smith,32.1909,-89.696,39117,1840018132
Sanatorium,MS,Mississippi,Simpson,31.8988,-89.7776,39114,1840032419
Batesville,MS,Mississippi,Panola,34.3148,-89.9249,38606,1840013607
Black Hawk,MS,Mississippi,Carroll,33.3262,-90.0118,38923,1840032281
Montrose,MS,Mississippi,Jasper,32.1256,-89.2344,39338,1840017036
De Lisle,MS,Mississippi,Harrison,30.3848,-89.2746,39571,1840032300
Gloster,MS,Mississippi,Amite,31.1951,-91.0177,39638,1840017115
Okolona,MS,Mississippi,Chickasaw,34.0053,-88.7479,38860,1840014759
Tunica,MS,Mississippi,Tunica,34.6881,-90.3809,38676,1840016549
Glancy,MS,Mississippi,Copiah,31.8185,-90.4965,39083,1840032500
Barnett,MS,Mississippi,Clarke,31.9868,-88.9051,39347,1840032490
Midnight,MS,Mississippi,Humphreys,33.0496,-90.5734,39097,1840032370
Mooreville,MS,Mississippi,Lee,34.2648,-88.5769,38857,1840025853
Hudsonville,MS,Mississippi,Marshall,34.8612,-89.3751,38635,1840032529
Kiln,MS,Mississippi,Hancock,30.4171,-89.4322,39556,1840013949
Soso,MS,Mississippi,Jones,31.7535,-89.2759,39480,1840018163
Lynchburg,MS,Mississippi,DeSoto,34.9623,-90.1052,38680,1840013543
Flowood,MS,Mississippi,Rankin,32.3359,-90.0802,39047 39208 39232,1840013824
Durant,MS,Mississippi,Holmes,33.0799,-89.8566,39063,1840013775
Derma,MS,Mississippi,Calhoun,33.8589,-89.2879,38916 38839,1840016743
